card_id,review_time,review_rating,review_state,review_duration
256,1703918576634,4,2,0
257,1703503310028,4,0,0
257,1704090863597,4,2,0
258,1703503400561,1,0,0
258,1703503551074,1,1,0
258,1703503628279,1,1,0
258,1703503679831,1,1,0
258,1703503734961,4,1,0
258,1703739351167,3,2,0
258,1704008624387,4,2,0
258,1705552479914,4,2,0
259,1703314805839,4,0,0
259,1703919198401,4,2,0
260,1703314532010,4,0,0
260,1703918636424,1,2,0
260,1703919112527,1,3,0
260,1704008540938,1,3,0
260,1704024122539,1,3,0
260,1704024780357,4,3,0
260,1704343321011,2,2,0
260,1704775418717,1,2,0
260,1704775493570,1,3,0
260,1704775505987,3,3,0
260,1705034567366,4,2,0
260,1705811230953,4,2,0
261,1703499352077,1,0,0
261,1703501236295,1,1,0
261,1703501240699,1,1,0
261,1703501654311,4,1,0
261,1703739256622,1,2,0
261,1703739562591,4,3,0
261,1704024189473,4,2,0
261,1704602739568,4,2,0
262,1703503307533,4,0,0
262,1704095744831,4,2,0
263,1703314414806,4,0,0
263,1704090649014,4,2,0
264,1703314760639,4,0,0
264,1703918643768,4,2,0
265,1703503345106,4,0,0
265,1704095794743,4,2,0
266,1703503391800,4,0,0
266,1704095829731,4,2,0
267,1703314534133,4,0,0
267,1704090662962,4,2,0
268,1703503182627,3,0,0
268,1703503576794,4,1,0
268,1703918742724,3,2,0
268,1704894172154,4,2,0
269,1703314785773,4,0,0
269,1704008547851,4,2,0
270,1703314802095,4,0,0
270,1704090717247,1,2,0
270,1704091086460,3,3,0
270,1704343176736,4,2,0
270,1705639111375,3,2,0
271,1705381344013,3,2,0
271,1703503329317,2,0,0
271,1703503571624,3,1,0
271,1703653162023,1,2,0
271,1703653465841,2,3,0
271,1703653619195,1,3,0
271,1703653619605,1,3,0
271,1703653626860,2,3,0
271,1703653659836,3,3,0
271,1703918487023,2,2,0
271,1704095605191,3,2,0
271,1704529524146,3,2,0
272,1703501307350,4,0,0
272,1704090757752,4,2,0
273,1703503388628,4,0,0
273,1704207339554,4,2,0
274,1703503437989,4,0,0
274,1704207345455,4,2,0
275,1703501309180,4,0,0
275,1704090759711,4,2,0
276,1703503424922,4,0,0
276,1704090893873,4,2,0
277,1703501327295,4,0,0
277,1704095709464,4,2,0
278,1703503409579,4,0,0
278,1704095838655,3,2,0
278,1705723772377,3,2,0
279,1705924623051,4,2,0
279,1703501315275,4,0,0
279,1704090763645,3,2,0
280,1703503412735,1,0,0
280,1703503558877,4,1,0
280,1703739290488,4,2,0
280,1704528340495,4,2,0
281,1703503429835,1,0,0
281,1703503564741,4,1,0
281,1703739299340,4,2,0
281,1704427523108,3,2,0
281,1706243950680,3,2,0
282,1703501352841,4,0,0
282,1704207243323,4,2,0
283,1703503174944,4,0,0
283,1704095741077,4,2,0
284,1703501319994,4,0,0
284,1704090770150,4,2,0
285,1703503433377,1,0,0
285,1703503567782,1,1,0
285,1703503633758,1,1,0
285,1703503684249,3,1,0
285,1703653165354,1,2,0
285,1703653468733,1,3,0
285,1703653529529,1,3,0
285,1703653544213,1,3,0
285,1703653557564,3,3,0
285,1703918270928,1,2,0
285,1703918653805,1,3,0
285,1703919118273,3,3,0
285,1704095623500,1,2,0
285,1704095944940,1,3,0
285,1704096055350,1,3,0
285,1704096085162,1,3,0
285,1704096088092,1,3,0
285,1704096092730,1,3,0
285,1704096680170,1,3,0
285,1704096779275,3,3,0
285,1704257846819,4,2,0
285,1704602606615,3,2,0
285,1705121307811,4,2,0
285,1706244227039,3,2,0
286,1703502145651,4,0,0
286,1704207322342,4,2,0
287,1703503449027,4,0,0
287,1704090903209,4,2,0
288,1703503414554,4,0,0
288,1704095843924,4,2,0
289,1703501380399,1,0,0
289,1703501684097,1,1,0
289,1703502137098,1,1,0
289,1703503179528,1,1,0
289,1703503561607,2,1,0
289,1703503924222,4,1,0
289,1703739388253,1,2,0
289,1703739394670,1,3,0
289,1703739728597,2,3,0
289,1703739882342,3,3,0
289,1703919145415,1,2,0
289,1704008564573,1,3,0
289,1704024181079,1,3,0
289,1704090523424,1,3,0
289,1704090875990,1,3,0
289,1704095388300,1,3,0
289,1704095712178,1,3,0
289,1704096020217,1,3,0
289,1704096071393,3,3,0
289,1704257823571,3,2,0
289,1704529430467,1,2,0
289,1704529725887,3,3,0
289,1704709124746,1,2,0
289,1704709196202,1,3,0
289,1704709212898,3,3,0
289,1704894240883,2,2,0
289,1705035224886,2,2,0
289,1705233375703,4,2,0
289,1705550652822,3,2,0
289,1706156351363,3,2,0
290,1703503440252,4,0,0
290,1704207347432,4,2,0
291,1703501771160,1,0,0
291,1703502156230,1,1,0
291,1703503500386,1,1,0
291,1703503578491,1,1,0
291,1703503637719,1,1,0
291,1703503689521,4,1,0
291,1703739329259,1,2,0
291,1703739714928,2,3,0
291,1703739878264,1,3,0
291,1703739891248,3,3,0
291,1703919152093,2,2,0
291,1704095626308,1,2,0
291,1704095950227,3,3,0
291,1704257567642,2,2,0
291,1704427447186,1,2,0
291,1704427515129,1,3,0
291,1704427789786,1,3,0
291,1704428107422,2,3,0
291,1704428142577,1,3,0
291,1704428158100,3,3,0
291,1704602430190,1,2,0
291,1704602737320,3,3,0
291,1704775432613,3,2,0
291,1705034558315,4,2,0
291,1705381248644,3,2,0
291,1705924609754,4,2,0
292,1703503454372,4,0,0
292,1704207426587,4,2,0
293,1703501311297,4,0,0
293,1704095704702,4,2,0
294,1703503451502,4,0,0
294,1704090907208,4,2,0
295,1703503403473,4,0,0
295,1704207343457,4,2,0
296,1703502168053,1,0,0
296,1703503165527,1,1,0
296,1703503554609,1,1,0
296,1703503631031,2,1,0
296,1703503943007,1,1,0
296,1703503969083,1,1,0
296,1703503981762,3,1,0
296,1703653182849,1,2,0
296,1703653478662,3,3,0
296,1703918236352,1,2,0
296,1703918625944,1,3,0
296,1703919107453,1,3,0
296,1704008530550,1,3,0
296,1704024082223,1,3,0
296,1704024412456,2,3,0
296,1704090652631,3,3,0
296,1704257001387,1,2,0
296,1704257544671,3,3,0
296,1704427440043,3,2,0
296,1704687817403,3,2,0
296,1704947552112,2,2,0
296,1705233275737,3,2,0
296,1705552488094,1,2,0
296,1705552505606,3,3,0
296,1705723688232,3,2,0
296,1706071236567,3,2,0
296,1706422843861,4,2,0
297,1703501329459,4,0,0
297,1704090779714,4,2,0
298,1703501799230,4,0,0
298,1704090816905,4,2,0
299,1703503422445,3,0,0
299,1703503754616,4,1,0
299,1703918745179,4,2,0
299,1706071301492,3,2,0
300,1703503455853,4,0,0
300,1704095855213,4,2,0
301,1703502151021,4,0,0
301,1704095736913,4,2,0
302,1703501384208,4,0,0
302,1704090786091,4,2,0
303,1703503442058,4,0,0
303,1704207351096,4,2,0
304,1703503443662,4,0,0
304,1704207352652,4,2,0
305,1703502140022,4,0,0
305,1704207320550,4,2,0
306,1703501350880,4,0,0
306,1704095714850,4,2,0
307,1703503457260,4,0,0
307,1704095856913,4,2,0
308,1703503445329,4,0,0
308,1704207424661,4,2,0
309,1703503169182,3,0,0
309,1703503574524,4,1,0
309,1703918737826,2,2,0
309,1704427717961,1,2,0
309,1704427835809,4,3,0
309,1704775395043,3,2,0
309,1705552455001,3,2,0
310,1703501321951,4,0,0
310,1704090775920,4,2,0
311,1703503418984,4,0,0
311,1704095853443,4,2,0
312,1703551864230,4,0,0
312,1704207464326,1,2,0
312,1704207558837,4,3,0
312,1704529722945,4,2,0
312,1706244616457,3,2,0
313,1703552029268,4,0,0
313,1704207480603,4,2,0
314,1703551884564,4,0,0
314,1704207466426,4,2,0
315,1703555633749,3,0,0
315,1703556823311,4,1,0
315,1703918755743,4,2,0
315,1705984725596,4,2,0
316,1706337544040,4,2,0
316,1703552271777,4,0,0
316,1704207495838,3,2,0
317,1703551984631,4,0,0
317,1704090928860,4,2,0
318,1703555681522,4,0,0
318,1704207546648,4,2,0
319,1703556832292,4,0,0
319,1704096022304,4,2,0
320,1703556835075,4,0,0
320,1704091117444,4,2,0
321,1703552232731,4,0,0
321,1704095896568,4,2,0
322,1703551871857,1,0,0
322,1703551976492,3,1,0
322,1703653233944,4,2,0
322,1704256878822,3,2,0
322,1705811228327,3,2,0
323,1703556792710,4,0,0
323,1704091112890,4,2,0
324,1703552174831,4,0,0
324,1704095887437,4,2,0
325,1703555650984,4,0,0
325,1704091092790,4,2,0
326,1703556838738,4,0,0
326,1704096026474,4,2,0
327,1703551968680,4,0,0
327,1704207472196,4,2,0
328,1703552197096,4,0,0
328,1704207490617,4,2,0
329,1703555644556,4,0,0
329,1704207545074,4,2,0
330,1703555706194,1,0,0
330,1703556817640,4,1,0
330,1703739429170,4,2,0
330,1704427527928,4,2,0
331,1703551925990,4,0,0
331,1704095872640,1,2,0
331,1704096045812,4,3,0
331,1704427758962,4,2,0
331,1706071251813,1,2,0
331,1706071311237,3,3,0
331,1706613321536,4,2,10000
332,1706244536963,4,2,0
332,1703552520653,2,0,0
332,1703555164640,4,1,0
332,1703739410066,4,2,0
332,1704894170042,1,2,0
332,1704894558158,3,3,0
332,1705125823568,4,2,0
333,1703555638593,4,0,0
333,1704207543511,4,2,0
334,1703555709296,4,0,0
334,1704207550317,4,2,0
335,1703552155690,1,0,0
335,1703552223611,3,1,0
335,1703653242822,2,2,0
335,1703918219854,4,2,0
335,1704775455007,4,2,0
336,1703551901295,4,0,0
336,1704207470102,4,2,0
337,1703556824764,4,0,0
337,1704096003925,4,2,0
338,1703552162441,4,0,0
338,1704090932904,4,2,0
339,1703555654159,4,0,0
339,1704095972298,4,2,0
340,1703555648908,4,0,0
340,1704091088262,4,2,0
341,1703552177398,4,0,0
341,1704207488459,4,2,0
342,1703555700146,4,0,0
342,1704095986032,4,2,0
343,1703552203100,4,0,0
343,1704207493784,4,2,0
344,1703556830552,4,0,0
344,1704096016905,4,2,0
345,1703552159439,4,0,0
345,1704207484256,4,2,0
346,1703552230884,4,0,0
346,1704090934569,4,2,0
347,1703555624928,1,0,0
347,1703556797103,4,1,0
347,1703739415083,4,2,0
347,1704602547460,3,2,0
347,1706692783707,4,2,4000
348,1703555647255,4,0,0
348,1704095965706,4,2,0
349,1703552032738,4,0,0
349,1704095881350,4,2,0
350,1703555642969,4,0,0
350,1704095960518,4,2,0
351,1703552316803,4,0,0
351,1704207497576,4,2,0
352,1703556819301,4,0,0
352,1704207555310,4,2,0
353,1703552527538,4,0,0
353,1704207500582,4,2,0
354,1703555707795,4,0,0
354,1704095988236,4,2,0
355,1703552187421,4,0,0
355,1704095889576,4,2,0
356,1703555701308,4,0,0
356,1704091103140,4,2,0
357,1703556812747,1,0,0
357,1703556859404,4,1,0
357,1703739435445,1,2,0
357,1703739736392,4,3,0
357,1704024354830,4,2,0
357,1704709184013,4,2,0
358,1703552019879,4,0,0
358,1704090930703,4,2,0
359,1703552025336,4,0,0
359,1704095879175,3,2,0
359,1705723778039,3,2,0
360,1703552085327,4,0,0
360,1704095885257,4,2,0
361,1703555523102,4,0,0
361,1704207515320,4,2,0
362,1703555685142,4,0,0
362,1704095977665,4,2,0
363,1703552218957,1,0,0
363,1703552302201,1,1,0
363,1703552724890,3,1,0
363,1703653294526,4,2,0
363,1704091158421,3,2,0
363,1705233438567,3,2,0
364,1703552717861,4,0,0
364,1704095925456,4,2,0
365,1703552015067,4,0,0
365,1704207474123,4,2,0
366,1703555636518,4,0,0
366,1704207541530,4,2,0
367,1703552266310,4,0,0
367,1704090938404,1,2,0
367,1704095402279,4,3,0
367,1704427751521,3,2,0
367,1705233269779,4,2,0
368,1703552227849,4,0,0
368,1704095894694,4,2,0
369,1703556837021,4,0,0
369,1704207557143,4,2,0
370,1703555717490,4,0,0
370,1704207553979,3,2,0
370,1705984752597,4,2,0
371,1703552346849,4,0,0
371,1704090966113,4,2,0
372,1703555142668,4,0,0
372,1704095930415,4,2,0
373,1703552274580,4,0,0
373,1704090950892,4,2,0
374,1703556789010,4,0,0
374,1704091111156,4,2,0
375,1703552192990,4,0,0
375,1704095891605,4,2,0
376,1703556826378,4,0,0
376,1704096009090,3,2,0
376,1705984732351,4,2,0
377,1703552280155,4,0,0
377,1704090960967,4,2,0
378,1703556828277,4,0,0
378,1704091115326,3,2,0
378,1705723769917,4,2,0
379,1703552277330,4,0,0
379,1704095899049,4,2,0
380,1703555683555,4,0,0
380,1704207548407,4,2,0
381,1703552169192,4,0,0
381,1704207486766,4,2,0
382,1703555698786,4,0,0
382,1704091098232,4,2,0
383,1703552189910,4,0,0
383,1704206274691,4,2,0
384,1703555713833,4,0,0
384,1704095999499,3,2,0
384,1706071303500,4,2,0
385,1703555175148,4,0,0
385,1704207511563,4,2,0
386,1703552738431,1,0,0
386,1703555159869,4,1,0
386,1703739405613,3,2,0
386,1704024079647,1,2,0
386,1704024404011,1,3,0
386,1704090646913,1,3,0
386,1704090959160,2,3,0
386,1704095559390,1,3,0
386,1704095869826,1,3,0
386,1704096043832,4,3,0
386,1704343255928,3,2,0
386,1704688274870,3,2,0
386,1705381222832,3,2,0
386,1706423321448,4,2,0
387,1703555686972,4,0,0
387,1704091096331,4,2,0
388,1703555524749,4,0,0
388,1704095946663,4,2,0
389,1703555508074,4,0,0
389,1704207513269,4,2,0
390,1703555711210,4,0,0
390,1704091108503,4,2,0
391,1703555162110,4,0,0
391,1704207510055,4,2,0
392,1703555696783,4,0,0
392,1704095981938,4,2,0
393,1703555521613,4,0,0
393,1704091075842,3,2,0
393,1705723767488,3,2,0
394,1703555641243,4,0,0
394,1704091081225,4,2,0
395,1703555169552,4,0,0
395,1704095935622,4,2,0
396,1703555173191,1,0,0
396,1703555518968,1,1,0
396,1703556791292,1,1,0
396,1703556861128,1,1,0
396,1703556865264,1,1,0
396,1703556866400,3,1,0
396,1703653299906,1,2,0
396,1703653505705,1,3,0
396,1703653540439,2,3,0
396,1703653648010,4,3,0
396,1703919489283,4,2,0
396,1704602719297,4,2,0
397,1703555635137,4,0,0
397,1704095952188,4,2,0
398,1703552584318,4,0,0
398,1704090968345,4,2,0
399,1703556849975,3,0,0
399,1703556862923,4,1,0
399,1703918761996,4,2,0
399,1706337233469,4,2,0
400,1703556855438,4,0,0
400,1704096030749,4,2,0
401,1703552586654,4,0,0
401,1704095362055,4,2,0
402,1703556851273,4,0,0
402,1704091119072,4,2,0
403,1703552581449,4,0,0
403,1704207502620,4,2,0
404,1703556857859,4,0,0
404,1704091123270,4,2,0
405,1703552590688,4,0,0
405,1704095908879,4,2,0
406,1703568413334,4,0,0
406,1704207030746,4,2,0
407,1703567783434,4,0,0
407,1704256914391,2,2,0
407,1705233372970,4,2,0
408,1703568423779,1,0,0
408,1703568519380,3,1,0
408,1703739220671,3,2,0
408,1704008568715,3,2,0
408,1704709101246,4,2,0
409,1703552592475,4,0,0
409,1704090970185,4,2,0
410,1703554549837,4,0,0
410,1704207507572,4,2,0
411,1703552533889,4,0,0
411,1704095902434,4,2,0
412,1703568428831,4,0,0
412,1704207037557,4,2,0
413,1703568418752,4,0,0
413,1704207035595,4,2,0
414,1703568192738,4,0,0
414,1704206996761,4,2,0
415,1703567742308,4,0,0
415,1704095394108,4,2,0
416,1703568167458,4,0,0
416,1704256919438,4,2,0
417,1703568416894,4,0,0
417,1704207033892,3,2,0
417,1706071308698,3,2,0
418,1703568426938,4,0,0
418,1704095526201,4,2,0
419,1703568160278,1,0,0
419,1703568365911,1,1,0
419,1703568692214,1,1,0
419,1703569042531,1,1,0
419,1703569149321,1,1,0
419,1703569250043,1,1,0
419,1703569278180,3,1,0
419,1703739235995,3,2,0
419,1704008607865,3,2,0
419,1704775472445,3,2,0
419,1706244130775,3,2,0
420,1703568185699,4,0,0
420,1704095440828,4,2,0
421,1703568441336,4,0,0
421,1703568441337,4,0,0
421,1703568441443,4,2,0
421,1704256940998,3,2,0
421,1706504691217,4,2,0
422,1703552741510,4,0,0
422,1704207505495,4,2,0
423,1703568506830,4,0,0
423,1704207040396,4,2,0
424,1703554018275,4,0,0
424,1704090997447,4,2,0
425,1703568202793,1,0,0
425,1703568372931,2,1,0
425,1703568998249,4,1,0
425,1703918489440,4,2,0
425,1705034578557,1,2,0
425,1705035194539,2,3,0
425,1705035236943,4,3,0
425,1705466321494,3,2,0
425,1706156506735,1,2,0
425,1706158111202,3,3,0
425,1706422971368,1,2,0
425,1706423354700,4,3,0
425,1706693196661,4,2,2000
426,1703568531796,4,0,0
426,1704256962759,4,2,0
427,1703568592677,4,0,0
427,1704095574400,4,2,0
428,1703568392991,3,0,0
428,1703569088870,1,1,0
428,1703569155003,1,1,0
428,1703569255816,4,1,0
428,1704008509874,3,2,0
428,1705381341056,1,2,0
428,1705381381293,2,3,0
428,1705381384460,3,3,0
428,1705723762812,3,2,0
428,1706505172703,4,2,0
429,1703568526600,4,0,0
429,1704207042801,4,2,0
430,1703568620751,4,0,0
430,1704207072691,4,2,0
431,1703568529854,4,0,0
431,1704207055912,4,2,0
432,1703552728007,4,0,0
432,1704207504056,4,2,0
433,1703568213643,4,0,0
433,1703568214004,4,2,0
433,1704343147759,3,2,0
433,1706590973734,4,2,0
434,1703568537655,4,0,0
434,1704095535704,4,2,0
435,1703568216055,4,0,0
435,1704256929093,3,2,0
435,1706156533078,4,2,0
436,1705811278255,2,2,0
436,1703568567331,4,0,0
436,1704095562667,3,2,0
437,1703568204510,4,0,0
437,1704256926773,3,2,0
437,1706071296123,4,2,0
438,1703568635237,3,0,0
438,1703569121510,3,1,0
438,1703918499084,3,2,0
438,1705034601690,3,2,0
439,1703568399802,4,0,0
439,1704256938276,4,2,0
440,1703568397585,4,0,0
440,1704095520507,4,2,0
441,1703568570448,4,0,0
441,1704207060107,4,2,0
442,1703568533552,4,0,0
442,1704256964666,4,2,0
443,1703568622747,4,0,0
443,1704095576049,4,2,0
444,1703568404690,4,0,0
444,1704207028902,4,2,0
445,1703568382738,4,0,0
445,1703568387028,4,2,0
445,1704427642619,4,2,0
445,1704427647752,4,2,0
446,1703568641504,4,0,0
446,1704207130880,4,2,0
447,1703568188966,4,0,0
447,1704256924637,4,2,0
448,1703568645531,4,0,0
448,1704256974718,4,2,0
449,1703567786363,4,0,0
449,1704256917549,1,2,0
449,1704257559375,4,3,0
449,1704602536610,2,2,0
449,1705121305226,3,2,0
449,1706156547656,4,2,0
450,1703568549736,4,0,0
450,1704095540035,4,2,0
451,1703568165026,4,0,0
451,1704095404501,4,2,0
452,1703568576211,4,0,0
452,1704095566747,1,2,0
452,1704095875660,2,3,0
452,1704096683493,3,3,0
452,1704343265879,1,2,0
452,1704343347950,4,3,0
452,1704602471043,4,2,0
452,1705552444604,4,2,0
453,1705924705874,4,2,0
453,1703568402769,3,0,0
453,1703569092918,1,1,0
453,1703569157888,1,1,0
453,1703569258941,3,1,0
453,1703918528113,1,2,0
453,1703918946785,1,3,0
453,1703919556247,2,3,0
453,1704024077279,4,3,0
453,1704257861676,3,2,0
453,1704709059885,3,2,0
454,1703568609502,1,0,0
454,1703568716012,2,1,0
454,1703569141827,2,1,0
454,1703569283393,4,1,0
454,1703918538476,1,2,0
454,1703918953091,1,3,0
454,1703919568033,1,3,0
454,1704024073096,3,3,0
454,1704207458213,4,2,0
454,1704775485051,2,2,0
454,1705381301378,3,2,0
455,1705381360314,4,2,0
455,1703568183020,3,0,0
455,1703568787673,3,1,0
455,1703918447793,1,2,0
455,1703918752921,4,3,0
455,1704207233649,4,2,0
456,1703568220515,4,0,0
456,1704207025615,4,2,0
457,1703568555369,4,0,0
457,1703568555770,4,2,0
457,1704427650900,4,2,0
458,1703568598547,4,0,0
458,1704207068492,4,2,0
459,1703568199792,2,0,0
459,1703568512333,2,1,0
459,1703569106212,1,1,0
459,1703569200701,1,1,0
459,1703569265351,4,1,0
459,1703918530751,2,2,0
459,1704207183946,2,2,0
459,1704602749734,3,2,0
459,1705381306846,3,2,0
460,1703568618584,4,0,0
460,1704207070593,4,2,0
461,1703568368812,4,0,0
461,1704095510114,3,2,0
461,1705811245705,3,2,0
462,1705984730431,4,2,0
462,1703568631675,3,0,0
462,1703569115231,4,1,0
462,1703919550158,4,2,0
463,1703568544640,4,0,0
463,1704256966410,4,2,0
464,1703568584886,4,0,0
464,1704256972434,4,2,0
465,1703568207716,3,0,0
465,1703568822958,4,1,0
465,1703919497935,4,2,0
465,1705984728386,3,2,0
466,1703568194747,4,0,0
466,1704095477309,4,2,0
467,1703568176120,4,0,0
467,1704256921844,2,2,0
467,1705293321905,1,2,0
467,1705293345877,3,3,0
467,1705639072975,3,2,0
467,1706613310567,3,2,2000
468,1706158030112,4,2,0
468,1703568604860,3,0,0
468,1703569112210,1,1,0
468,1703569202720,4,1,0
468,1703919571202,4,2,0
469,1703568375568,4,0,0
469,1704207027264,4,2,0
470,1703568546906,4,0,0
470,1704256968139,4,2,0
471,1703568380363,3,0,0
471,1703569002670,3,1,0
471,1703918496765,3,2,0
471,1704775392533,1,2,0
471,1704775488206,4,3,0
471,1705121320615,3,2,0
471,1705924607492,3,2,0
472,1703568590470,4,0,0
472,1704095572661,4,2,0
473,1703568190744,4,0,0
473,1704095448201,4,2,0
474,1703568197085,4,0,0
474,1704095504027,4,2,0
475,1703568581259,4,0,0
475,1704095568379,4,2,0
476,1703568612925,1,0,0
476,1703568720849,1,1,0
476,1703569099007,1,1,0
476,1703569192214,1,1,0
476,1703569260959,1,1,0
476,1703569280604,1,1,0
476,1703569289654,2,1,0
476,1703569291950,2,1,0
476,1703569293573,3,1,0
476,1703739241365,1,2,0
476,1703739544947,1,3,0
476,1703739759317,1,3,0
476,1703739804416,1,3,0
476,1703739838823,2,3,0
476,1703739896492,3,3,0
476,1703919161581,2,2,0
476,1704095631676,1,2,0
476,1704095955391,3,3,0
476,1704257806269,3,2,0
476,1704529417197,1,2,0
476,1704529720726,1,3,0
476,1704529856326,1,3,0
476,1704529865559,1,3,0
476,1704529867202,3,3,0
476,1704709155151,1,2,0
476,1704709209665,2,3,0
476,1704709222869,3,3,0
476,1704894524536,1,2,0
476,1704894562523,4,3,0
476,1705125827045,3,2,0
476,1705381312343,3,2,0
476,1705639149711,3,2,0
476,1706071268465,4,2,0
477,1703568573211,4,0,0
477,1704207062591,4,2,0
478,1703568515248,4,0,0
478,1704256960889,4,2,0
479,1703568162506,4,0,0
479,1704095398190,4,2,0
480,1703568180250,4,0,0
480,1704095415772,4,2,0
481,1703568624961,4,0,0
481,1704095577772,4,2,0
482,1703568596479,3,0,0
482,1703569108743,4,1,0
482,1703918929013,4,2,0
482,1706071225281,4,2,0
483,1703568178318,4,0,0
483,1704095410687,4,2,0
484,1703568535332,4,0,0
484,1704095530932,4,2,0
485,1703568395313,4,0,0
485,1704095514873,4,2,0
486,1703568578809,4,0,0
486,1704207066621,3,2,0
486,1706158165420,4,2,0
487,1706071298692,3,2,0
487,1703568563782,4,0,0
487,1704256970420,3,2,0
488,1703568733208,4,0,0
488,1704207134790,4,2,0
489,1703568627364,4,0,0
489,1704207125121,4,2,0
490,1703568689584,4,0,0
490,1704095586477,4,2,0
491,1703568728809,4,0,0
491,1704095588663,4,2,0
492,1703568659104,4,0,0
492,1704095584183,4,2,0
493,1703568726311,4,0,0
493,1704256983953,4,2,0
494,1703568735487,4,0,0
494,1704095590598,4,2,0
495,1703568758638,3,0,0
495,1703569151735,4,1,0
495,1703919558417,4,2,0
495,1706337239761,4,2,0
496,1703568653265,4,0,0
496,1704256980327,4,2,0
497,1703568776158,4,0,0
497,1704095595582,4,2,0
498,1703568819380,1,0,0
498,1703568993182,1,1,0
498,1703569138590,4,1,0
498,1703918503758,3,2,0
498,1704427688655,3,2,0
498,1705552433524,1,2,0
498,1705552497785,3,3,0
498,1705811215818,1,2,0
498,1705811345255,3,3,0
498,1705984650560,3,2,0
498,1706336099750,4,2,0
499,1703568718502,4,0,0
499,1704207132977,4,2,0
500,1703568723935,4,0,0
500,1704256982090,4,2,0
501,1703568784467,1,0,0
501,1703568913826,3,1,0
501,1703739226206,4,2,0
501,1704206733631,4,2,0
501,1706694115781,3,2,3000
502,1703568928317,4,0,0
502,1704095599286,4,2,0
503,1703568651485,4,0,0
503,1704256978343,3,2,0
503,1706244088372,4,2,0
504,1703568763388,4,0,0
504,1704256986154,4,2,0
505,1703568792953,4,0,0
505,1704256987918,4,2,0
506,1703568798545,1,0,0
506,1703568950008,1,1,0
506,1703569134912,1,1,0
506,1703569215028,1,1,0
506,1703569271203,3,1,0
506,1703739230559,3,2,0
506,1704008586615,1,2,0
506,1704024187377,4,3,0
506,1704257864190,3,2,0
506,1704602609328,4,2,0
506,1705723735086,4,2,0
507,1703568760582,4,0,0
507,1704095592465,4,2,0
508,1703568706243,1,0,0
508,1703568780399,3,1,0
508,1703739223808,4,2,0
508,1704171770189,2,2,0
508,1704947535502,4,2,0
509,1703568910095,4,0,0
509,1704095597484,4,2,0
510,1703568656208,4,0,0
510,1704095580900,4,2,0
511,1703653282944,4,0,0
511,1704206809355,4,2,0
512,1703652820382,4,0,0
512,1704341031971,4,2,0
513,1703653266220,4,0,0
513,1704343117868,4,2,0
514,1703652226363,4,0,0
514,1704256794768,4,2,0
515,1703650572404,4,0,0
515,1704171734080,4,2,0
516,1703653154821,3,0,0
516,1703653520426,4,1,0
516,1704090529096,4,2,0
516,1706613651316,4,2,2000
517,1703652238579,4,0,0
517,1704171738655,4,2,0
518,1703653091042,4,0,0
518,1704206792342,4,2,0
519,1703652767780,1,0,0
519,1703652899327,3,1,0
519,1703918183406,3,2,0
519,1704343165941,4,2,0
519,1706071275512,2,2,0
520,1706693205229,4,2,2000
520,1703653333783,3,0,0
520,1703653593379,4,1,0
520,1704090579401,4,2,0
521,1703637088640,4,0,0
521,1704207461404,4,2,0
522,1703652555588,4,0,0
522,1704256800739,4,2,0
523,1703653124359,4,0,0
523,1704343035798,3,2,0
523,1706504532471,4,2,0
524,1703653116423,4,0,0
524,1704343029760,4,2,0
525,1703652730505,3,0,0
525,1703652730504,4,0,0
525,1703653346447,3,1,0
525,1703919103820,3,2,0
525,1704894176427,4,2,0
526,1703652816243,4,0,0
526,1704171764918,4,2,0
527,1703653036611,4,0,0
527,1704343018084,3,2,0
527,1706156437310,4,2,0
528,1706244029603,4,2,0
528,1703653030814,1,0,0
528,1703653184960,4,1,0
528,1703918949117,3,2,0
528,1704343182153,4,2,0
529,1703652633301,2,0,0
529,1703652938016,3,1,0
529,1703918189733,1,2,0
529,1703918579379,2,3,0
529,1703919547661,1,3,0
529,1704023903309,2,3,0
529,1704090527343,1,3,0
529,1704090879501,1,3,0
529,1704095392022,1,3,0
529,1704095716899,1,3,0
529,1704096024501,1,3,0
529,1704096073794,3,3,0
529,1704257838008,1,2,0
529,1704257893909,1,3,0
529,1704257925246,3,3,0
529,1704257925403,3,2,0
529,1704529508968,2,2,0
529,1704709121091,3,2,0
529,1704947595761,2,2,0
529,1705233278662,3,2,0
529,1705639161654,2,2,0
529,1706071271360,1,2,0
529,1706071316767,2,3,0
529,1706071319112,3,3,0
529,1706336184287,3,2,0
529,1706693077859,3,2,9000
530,1703652787260,4,0,0
530,1704171756175,4,2,0
531,1703653288507,4,0,0
531,1704343122474,3,2,0
531,1706422797150,4,2,0
532,1703652770266,4,0,0
532,1704171753967,4,2,0
533,1703653084743,4,0,0
533,1704256845416,4,2,0
534,1703653256598,1,0,0
534,1703653339026,1,1,0
534,1703653510721,3,1,0
534,1703918253906,1,2,0
534,1703918647601,3,3,0
534,1704095613668,1,2,0
534,1704095928401,3,3,0
534,1704257562321,3,2,0
534,1704529313905,4,2,0
534,1704947592953,3,2,0
534,1705639052574,4,2,0
535,1703652776183,4,0,0
535,1704341028310,4,2,0
536,1703652825690,4,0,0
536,1704256812735,4,2,0
537,1703637078908,4,0,0
537,1704207460163,4,2,0
538,1703652804443,4,0,0
538,1704171760970,4,2,0
539,1703652812476,4,0,0
