review_time,card_id,review_rating,review_duration,review_state
1518532866246,1446463529956,3,10003,3
1518825688771,1446463529956,3,12496,2
1519569853922,1446463529956,3,52294,2
1521248910085,1446463529956,3,5878,2
1527622616761,1446463529956,3,5912,2
1519572940896,1446463529957,4,6405,0
1519835713654,1446463529957,3,5161,2
1520471751606,1446463529957,3,6371,2
1521685339067,1446463529957,3,6128,2
1527538533964,1446463529957,3,7243,2
1518047113976,1446463529959,3,4398,0
1518268986780,1446463529959,3,3756,1
1518532533162,1446463529959,3,3154,2
1518992265508,1446463529959,3,6598,2
1520290188219,1446463529959,3,3621,2
1527525141014,1446463529959,3,5277,2
1519572946294,1446463529960,4,5390,0
1519917782258,1446463529960,3,9747,2
1520994824371,1446463529960,3,5772,2
1527471983856,1446463529960,3,7136,2
1518047120689,1446463529962,3,6706,0
1518268983017,1446463529962,3,7892,1
1518532475565,1446463529962,3,6792,2
1518992053814,1446463529962,3,13561,2
1519819112489,1446463529962,3,8310,2
1522838609226,1446463529962,3,55258,2
1529446762953,1446463529962,3,14841,2
1519659878277,1446463529963,4,15223,0
1520119363527,1446463529963,3,60000,2
1521248949799,1446463529963,3,24319,2
1527529885436,1446463529963,3,14792,2
1518047131871,1446463529965,3,11176,0
1518268972198,1446463529965,3,5968,1
1518532872639,1446463529965,3,6386,2
1519170213516,1446463529965,3,10260,2
1520472009440,1446463529965,3,9207,2
1527474909736,1446463529965,3,28062,2
1519659888893,1446463529966,4,10590,0
1519935734298,1446463529966,3,10479,2
1520820902252,1446463529966,3,10547,2
1522870382095,1446463529966,3,11631,2
1527901332002,1446463529966,3,12755,2
1518047137743,1446463529968,3,5865,0
1518268975117,1446463529968,3,2913,1
1518532006279,1446463529968,3,3341,2
1518992356039,1446463529968,3,3393,2
1519818796183,1446463529968,3,3106,2
1521853105186,1446463529968,3,4653,2
1527773612695,1446463529968,3,3703,2
1519659895633,1446463529969,4,6724,0
1520289928898,1446463529969,3,10293,2
1521771802188,1446463529969,3,5336,2
1527724668034,1446463529969,3,3792,2
1519659926072,1446463529971,4,30431,0
1520213398476,1446463529971,3,4081,2
1521248969355,1446463529971,3,19551,2
1527527580017,1446463529971,3,28441,2
1519660029453,1446463529972,4,13088,0
1520290260977,1446463529972,3,16868,2
1521537634694,1446463529972,3,13003,2
1527725033747,1446463529972,3,17905,2
1519659938282,1446463529974,4,12203,0
1520131425402,1446463529974,3,5184,2
1521118209315,1446463529974,3,8590,2
1527474756680,1446463529974,3,25386,2
1519660033648,1446463529975,4,4188,0
1520290086287,1446463529975,3,13618,2
1521384560085,1446463529975,3,15434,2
1527622102759,1446463529975,3,9949,2
1519659940877,1446463529977,4,2588,0
1520131735537,1446463529977,3,12144,2
1521243659339,1446463529977,3,5267,2
1527530145578,1446463529977,3,2968,2
1519660035742,1446463529978,4,2088,0
1520213752802,1446463529978,3,2492,2
1521330081672,1446463529978,3,3485,2
1527474787377,1446463529978,3,3937,2
1519659945995,1446463529980,4,5110,0
1520290011723,1446463529980,3,7508,2
1521458381296,1446463529980,3,26105,2
1527622364559,1446463529980,3,55394,2
1519660052520,1446463529981,4,16772,0
1519935756279,1446463529981,3,21973,2
1520821507167,1446463529981,3,18706,2
1522862986140,1446463529981,3,55581,2
1527901790227,1446463529981,3,52381,2
1519659969435,1446463529983,4,23434,0
1520131551388,1446463529983,3,60000,2
1521119509956,1446463529983,3,8781,2
1527471906518,1446463529983,3,33785,2
1519660063174,1446463529984,4,10644,0
1520290131306,1446463529984,3,27322,2
1521384455390,1446463529984,3,52901,2
1527538017065,1446463529984,3,15138,2
1519659981113,1446463529986,4,2036,0
1520290033817,1446463529986,3,4592,2
1521537992105,1446463529986,3,3454,2
1527724532540,1446463529986,3,5428,2
1519660065815,1446463529987,4,2634,0
1520213958254,1446463529987,3,2674,2
1521248402326,1446463529987,3,3247,2
1527526318769,1446463529987,3,6985,2
1519660122736,1446463529989,4,45138,0
1520118999351,1446463529989,3,60000,2
1520994967213,1446463529989,3,4065,2
1522867575061,1446463529989,3,11415,2
1527773445633,1446463529989,3,4472,2
1519689101749,1446463529990,4,12403,0
1519935541596,1446463529990,3,12776,2
1520472545401,1446463529990,3,8314,2
1521537586468,1446463529990,3,9766,2
1527622610844,1446463529990,3,17874,2
1519660147563,1446463529992,4,20746,0
1520214048710,1446463529992,3,39898,2
1521248891373,1446463529992,3,18689,2
1527527668520,1446463529992,3,22331,2
1519689120844,1446463529993,4,19076,0
1520119551187,1446463529993,3,60000,2
1521117338700,1446463529993,1,34193,2
1521117954088,1446463529993,3,15809,3
1521330094390,1446463529993,3,12712,2
1521684891236,1446463529993,3,18391,2
1522867533434,1446463529993,1,16799,2
1522868545088,1446463529993,3,12166,3
1527469474822,1446463529993,1,16819,2
1527470090765,1446463529993,1,13213,3
1527470772019,1446463529993,3,8983,3
1527773841648,1446463529993,3,11137,2
1527945653942,1446463529993,3,11189,2
1528412738923,1446463529993,3,10805,2
1529246270786,1446463529993,3,33993,2
1567079186654,1446463529993,3,43841,2
1519689127820,1446463529995,4,6970,0
1520290244102,1446463529995,3,2582,2
1521384580343,1446463529995,3,3049,2
1527725092597,1446463529995,3,2929,2
1519689231233,1446463529996,4,4571,0
1519935767795,1446463529996,3,5654,2
1520992630088,1446463529996,3,6012,2
1527469557754,1446463529996,3,6569,2
1519689139097,1446463529998,4,11271,0
1520213742007,1446463529998,3,7171,2
1521329771118,1446463529998,3,9171,2
1527601752093,1446463529998,3,8634,2
1519689243122,1446463529999,4,11881,0
1520290184593,1446463529999,3,16631,2
1521248728611,1446463529999,3,13177,2
1527527883926,1446463529999,3,10961,2
1519689154092,1446463530001,4,14990,0
1520119429953,1446463530001,3,10330,2
1521329353961,1446463530001,3,10739,2
1527622469705,1446463530001,3,9250,2
1519836136765,1446463530002,1,16832,0
1519836224377,1446463530002,4,12132,1
1520213860762,1446463530002,3,17639,2
1521118834730,1446463530002,1,13638,2
1521119452020,1446463530002,3,17917,3
1521401657827,1446463530002,3,12310,2
1521685054735,1446463530002,3,35690,2
1522848363145,1446463530002,3,13119,2
1527725054511,1446463530002,3,20759,2
1519836144544,1446463530004,1,7773,0
1519836212238,1446463530004,4,4691,1
1520290214590,1446463530004,3,3138,2
1521329940840,1446463530004,3,6600,2
1527475090916,1446463530004,3,3668,2
1519836288604,1446463530005,4,3555,0
1520214308863,1446463530005,3,9516,2
1521249116556,1446463530005,3,4813,2
1527529915314,1446463530005,3,4595,2
1519836153029,1446463530007,4,8479,0
1520290992169,1446463530007,3,4490,2
1521330149310,1446463530007,3,5668,2
1527527974643,1446463530007,3,17528,2
1519836297777,1446463530008,4,9164,0
1520213814843,1446463530008,3,9187,2
1520994868654,1446463530008,3,8955,2
1522861492645,1446463530008,3,11506,2
1527725706564,1446463530008,3,7009,2
1519836173514,1446463530010,4,20478,0
1520213725152,1446463530010,3,4088,2
1521118723097,1446463530010,3,9876,2
1527524290535,1446463530010,3,6575,2
1519836316172,1446463530011,4,13712,0
1520289918598,1446463530011,3,9584,2
1521329647380,1446463530011,3,8383,2
1527471749865,1446463530011,3,10638,2
1519836177820,1446463530013,4,4299,0
1520471647485,1446463530013,3,6793,2
1522838798008,1446463530013,1,11408,2
1522839419299,1446463530013,3,7078,3
1527469346140,1446463530013,3,4500,2
1519836319218,1446463530014,4,3036,0
1520133775290,1446463530014,3,2855,2
1520820871724,1446463530014,3,10654,2
1522924712953,1446463530014,3,2786,2
1527642883524,1446463530014,3,7703,2
1519836182320,1446463530016,4,4493,0
1520213793608,1446463530016,3,7450,2
1521117599607,1446463530016,3,15516,2
1527470923195,1446463530016,3,11907,2
1519836332532,1446463530017,4,10308,0
1520133802380,1446463530017,3,11746,2
1520994526316,1446463530017,3,14151,2
1522868873400,1446463530017,3,9762,2
1527725684369,1446463530017,3,12170,2
1519836188590,1446463530019,4,6261,0
1520213975949,1446463530019,3,17688,2
1521118713213,1446463530019,3,5695,2
1527438976785,1446463530019,3,55483,2
1519836348164,1446463530020,4,7703,0
1520133645278,1446463530020,3,11076,2
1520994512160,1446463530020,1,14731,2
1520995127243,1446463530020,3,12187,3
1521329694323,1446463530020,3,9960,2
1521537724734,1446463530020,3,8806,2
1522861345433,1446463530020,3,9296,2
1527725064173,1446463530020,3,9653,2
1519836192799,1446463530022,4,4202,0
1520471705383,1446463530022,3,2201,2
1521538037448,1446463530022,3,2411,2
1527724978792,1446463530022,3,2236,2
1519836355703,1446463530023,4,2969,0
1520218979383,1446463530023,3,4752,2
1521119159826,1446463530023,3,5042,2
1527528019131,1446463530023,3,2577,2
1519836200763,1446463530025,4,7957,0
1520219311011,1446463530025,3,38301,2
1521244063295,1446463530025,3,14061,2
1527526209880,1446463530025,3,32026,2
1519836365649,1446463530026,4,9938,0
1520290103971,1446463530026,3,17677,2
1521329811546,1446463530026,3,7792,2
1527601441811,1446463530026,3,34070,2
1519836207539,1446463530028,4,6769,0
1520290947154,1446463530028,3,5625,2
1521458466927,1446463530028,3,17058,2
1527623636097,1446463530028,3,8294,2
1519836374232,1446463530029,4,8578,0
1520219043501,1446463530029,3,8033,2
1521248413892,1446463530029,3,6783,2
1527471431117,1446463530029,1,41312,2
1527472042963,1446463530029,3,8169,3
1527773771758,1446463530029,3,6085,2
1528252551482,1446463530029,3,5847,2
1529246858182,1446463530029,3,6302,2
1519836236974,1446463530031,4,12589,0
1520213750304,1446463530031,3,3643,2
1521329620249,1446463530031,3,3113,2
1527525471924,1446463530031,3,4884,2
1519836379818,1446463530032,4,5571,0
1520818485159,1446463530032,3,4095,2
1522848327157,1446463530032,3,4091,2
1527642920934,1446463530032,3,2970,2
1519836252220,1446463530034,4,15240,0
1520291109540,1446463530034,3,16786,2
1521119481984,1446463530034,3,17116,2
1527470562012,1446463530034,3,23213,2
1519836401797,1446463530035,4,16312,0
1520218951199,1446463530035,3,57716,2
1521249027240,1446463530035,1,18640,2
1521251110604,1446463530035,3,14063,3
1521329906962,1446463530035,1,32130,2
1521330522636,1446463530035,1,10523,3
1521331166629,1446463530035,3,13766,3
1521384471354,1446463530035,3,12077,2
1521537573108,1446463530035,3,17898,2
1522602286973,1446463530035,2,11011,2
1527527872963,1446463530035,1,24730,2
1527528702696,1446463530035,3,10101,3
1527901310709,1446463530035,3,11951,2
1528040865290,1446463530035,3,17510,2
1528413299531,1446463530035,3,12891,2
1529246445058,1446463530035,3,12981,2
1567079573778,1446463530035,3,16732,2
1519836267157,1446463530037,4,14930,0
1520214275265,1446463530037,3,6611,2
1521249138960,1446463530037,3,10881,2
1527601341990,1446463530037,3,14181,2
1519836417732,1446463530038,4,15929,0
1520133895194,1446463530038,3,21993,2
1520994707096,1446463530038,3,23089,2
1527524595235,1446463530038,1,16441,2
1527525243187,1446463530038,3,26144,3
1527773922588,1446463530038,3,14433,2
1528252568701,1446463530038,3,17210,2
1529245733228,1446463530038,3,13872,2
1567512788374,1446463530038,1,44509,2
1519936490491,1446463530040,4,2487,0
1520214235661,1446463530040,3,3920,2
1521119105904,1446463530040,3,6646,2
1527471988017,1446463530040,3,4148,2
1519936682360,1446463530041,4,3428,0
1520471374147,1446463530041,3,4738,2
1521330337007,1446463530041,3,5990,2
1527600875177,1446463530041,3,3904,2
1519936504520,1446463530043,4,14023,0
1520290900309,1446463530043,3,9194,2
1521248468077,1446463530043,3,5837,2
1527471872729,1446463530043,3,60000,2
1519936691058,1446463530044,4,8690,0
1520471885204,1446463530044,3,9634,2
1521384377935,1446463530044,3,7631,2
1527529980952,1446463530044,3,7594,2
1519936537960,1446463530046,4,33431,0
1520214077435,1446463530046,3,5256,2
1521117446256,1446463530046,3,7671,2
1527470847889,1446463530046,3,11710,2
1519936704346,1446463530047,4,9221,0
1520471429502,1446463530047,3,10153,2
1521458080659,1446463530047,3,36155,2
1527604610210,1446463530047,1,10815,2
1527621943899,1446463530047,3,10511,3
1527901852127,1446463530047,3,6805,2
1528162247815,1446463530047,3,9288,2
1529245096171,1446463530047,3,9788,2
1519936558570,1446463530049,4,12335,0
1520471761967,1446463530049,3,3336,2
1521457905288,1446463530049,3,8748,2
1527724871237,1446463530049,3,2675,2
1519936707615,1446463530050,4,3262,0
1520214231735,1446463530050,3,3984,2
1521244124541,1446463530050,3,4255,2
1527600932845,1446463530050,3,3946,2
1519936566370,1446463530052,4,7792,0
1520471985054,1446463530052,3,6494,2
1521384651379,1446463530052,3,49536,2
1527600970112,1446463530052,3,27220,2
1519936715566,1446463530053,4,7944,0
1520219053424,1446463530053,3,9917,2
1521116808971,1446463530053,1,16368,2
1521117431358,1446463530053,3,15934,3
1521330023600,1446463530053,3,9271,2
1521538008755,1446463530053,3,6738,2
1522859929842,1446463530053,3,11548,2
1527724792504,1446463530053,3,8937,2
1519936585609,1446463530055,4,19231,0
1520214133052,1446463530055,3,7568,2
1521119001438,1446463530055,3,12080,2
1527470357934,1446463530055,3,29236,2
1519936725028,1446463530056,4,9456,0
1520290878590,1446463530056,3,14717,2
1521330143635,1446463530056,3,14082,2
1527530044074,1446463530056,3,10981,2
1519936591502,1446463530058,4,5887,0
1520471755690,1446463530058,3,4075,2
1521384370297,1446463530058,3,3771,2
1527527462339,1446463530058,3,3412,2
1519936727981,1446463530059,4,2947,0
1520290914433,1446463530059,3,2532,2
1521329774685,1446463530059,3,3559,2
1527622425580,1446463530059,3,3368,2
1519936600272,1446463530061,4,8764,0
1520214163773,1446463530061,3,30713,2
1521118774940,1446463530061,3,7243,2
1527471503798,1446463530061,3,37172,2
1519936737733,1446463530062,4,9745,0
1520290688884,1446463530062,3,9282,2
1521248825600,1446463530062,3,10517,2
1527528034194,1446463530062,3,10125,2
1519936607628,1446463530064,4,7349,0
1520290827528,1446463530064,3,6128,2
1521119052228,1446463530064,3,6654,2
1527471756575,1446463530064,3,6706,2
1519936747939,1446463530065,4,5992,0
1520818539941,1446463530065,3,8756,2
1527389156475,1446463530065,1,19819,2
1527389777120,1446463530065,3,7711,3
1527642927428,1446463530065,3,6489,2
1527945609301,1446463530065,3,5809,2
1528597249369,1446463530065,3,9213,2
1567080411146,1446463530065,3,12224,2
1519936616831,1446463530067,4,9196,0
1520818355591,1446463530067,3,12940,2
1522924817361,1446463530067,3,4407,2
1527725754145,1446463530067,3,4226,2
1519936752321,1446463530068,4,4324,0
1521116569518,1446463530068,3,6953,2
1527472073063,1446463530068,3,8424,2
1519936625007,1446463530070,4,4779,0
1520818546982,1446463530070,3,7031,2
1522861095902,1446463530070,3,7080,2
1527642917959,1446463530070,3,4972,2
1519936756873,1446463530071,4,4546,0
1520471653603,1446463530071,3,6110,2
1521384666883,1446463530071,3,4521,2
1527528813257,1446463530071,3,5809,2
1519936664261,1446463530073,4,39247,0
1520817880474,1446463530073,3,15161,2
1527372686000,1446463530073,1,23835,2
1527379904117,1446463530073,3,13157,3
1527725797482,1446463530073,3,7748,2
1527945698708,1446463530073,3,17539,2
1528413201407,1446463530073,3,7193,2
1529371825507,1446463530073,3,14609,2
1519936762553,1446463530074,4,5674,0
1520214262880,1446463530074,3,27213,2
1521118466107,1446463530074,3,10069,2
1527525019841,1446463530074,3,9410,2
1519936678924,1446463530076,4,9404,0
1520214193734,1446463530076,3,4009,2
1521243228447,1446463530076,3,15085,2
1527600852254,1446463530076,3,4243,2
1520134268928,1446463530077,4,13750,0
1520991232707,1446463530077,3,4381,2
1522861864077,1446463530077,3,3929,2
1527725716979,1446463530077,3,3006,2
1520134274619,1446463530079,4,5684,0
1520472537081,1446463530079,3,5861,2
1521329925585,1446463530079,3,6348,2
1527601274620,1446463530079,3,4742,2
1520134362358,1446463530080,4,6743,0
1520991242897,1446463530080,3,10176,2
1527389843248,1446463530080,1,15903,2
1527433153378,1446463530080,3,9151,3
1527902098006,1446463530080,3,7314,2
1528413081914,1446463530080,3,11855,2
1529371785560,1446463530080,3,11506,2
1520134288194,1446463530082,4,13568,0
1520819192158,1446463530082,3,28615,2
1522846836510,1446463530082,3,11387,2
1527642904042,1446463530082,3,9120,2
1520134374446,1446463530083,4,12080,0
1521116120018,1446463530083,3,9448,2
1527438599275,1446463530083,3,11042,2
1520134323813,1446463530085,4,35611,0
1521116473405,1446463530085,3,2095,2
1527380215219,1446463530085,3,3305,2
1520134377225,1446463530086,4,2773,0
1520818462175,1446463530086,3,4938,2
1522838671681,1446463530086,3,26825,2
1527642989689,1446463530086,3,2389,2
1520134329398,1446463530088,4,5579,0
1520818325882,1446463530088,3,8486,2
1522848109866,1446463530088,3,15358,2
1527642912983,1446463530088,3,8936,2
1520134384061,1446463530089,4,6830,0
1521116133734,1446463530089,3,7914,2
1527524334181,1446463530089,1,15667,2
1527524998957,1446463530089,3,8476,3
1527774062620,1446463530089,3,9496,2
1528040752321,1446463530089,3,13502,2
1528596526519,1446463530089,3,15128,2
1529636465182,1446463530089,3,6771,2
1520134333716,1446463530091,4,4311,0
1520471969759,1446463530091,3,4307,2
1521243925570,1446463530091,3,6007,2
1527438742486,1446463530091,3,9478,2
1520134405631,1446463530092,4,21562,0
1520991429270,1446463530092,3,18951,2
1522925139461,1446463530092,3,5201,2
1527773317895,1446463530092,3,8670,2
1520134344631,1446463530094,4,2378,0
1520471829119,1446463530094,1,6567,2
1520472441451,1446463530094,3,4450,3
1521116110563,1446463530094,3,3891,2
1521771009969,1446463530094,3,3484,2
1527523940507,1446463530094,3,5115,2
1520134408512,1446463530095,4,2875,0
1520991387885,1446463530095,1,6080,2
1520992559221,1446463530095,3,3973,3
1521329561680,1446463530095,3,4753,2
1521684913526,1446463530095,3,3614,2
1527389603784,1446463530095,3,13883,2
1520134416550,1446463530097,4,8032,0
1520991228311,1446463530097,3,6067,2
1522863013982,1446463530097,3,6387,2
1527773477763,1446463530097,3,6076,2
1520134571617,1446463530098,4,5399,0
1520472311431,1446463530098,3,7818,2
1521329983965,1446463530098,3,6176,2
1527524877875,1446463530098,3,6476,2
1520134428954,1446463530100,4,12397,0
1520471863395,1446463530100,3,7828,2
1521329857068,1446463530100,3,5707,2
1527525032890,1446463530100,3,7743,2
1520134578893,1446463530101,4,7268,0
1520817912663,1446463530101,1,10528,2
1520818531179,1446463530101,3,8493,3
1521244037230,1446463530101,3,11434,2
1521853143115,1446463530101,3,7947,2
1527601355592,1446463530101,3,8874,2
1520134446109,1446463530103,4,17149,0
1520819042517,1446463530103,3,10427,2
1527356017646,1446463530103,1,6761,2
1527371637347,1446463530103,3,4970,3
1527725744864,1446463530103,3,6114,2
1527945763248,1446463530103,3,5103,2
1528597014321,1446463530103,3,12457,2
1541067854198,1446463530103,3,6904,2
1520134601906,1446463530104,4,23005,0
1520471734364,1446463530104,1,5459,2
1520472348405,1446463530104,3,3726,3
1521243099450,1446463530104,3,5131,2
1522925074907,1446463530104,3,3322,2
1527627947991,1446463530104,3,3828,2
1520134495734,1446463530106,4,49618,0
1520817573124,1446463530106,3,50292,2
1522860945580,1446463530106,3,16086,2
1527642795869,1446463530106,3,4487,2
1520134612967,1446463530107,4,11055,0
1520471965447,1446463530107,1,9130,2
1520472583590,1446463530107,3,16892,3
1520991277048,1446463530107,3,18401,2
1521458231847,1446463530107,3,29492,2
1527372640059,1446463530107,1,24308,2
1527379883484,1446463530107,1,21053,3
1527389086062,1446463530107,3,12335,3
1527725652316,1446463530107,3,11129,2
1528041331832,1446463530107,3,12466,2
1528643188739,1446463530107,3,60000,2
1540950593914,1446463530107,1,12506,2
1540950677829,1446463530107,2,20776,4
1540950763429,1446463530107,2,7962,4
1540950828319,1446463530107,2,4842,4
1540950901656,1446463530107,2,7046,4
1540950990724,1446463530107,2,4770,4
1540951078413,1446463530107,2,4915,4
1566815990623,1446463530107,1,43448,2
1566816913283,1446463530107,2,8645,4
1520134500740,1446463530109,4,5000,0
1521116452391,1446463530109,3,8954,2
1527521940971,1446463530109,3,20750,2
1520134627982,1446463530110,4,15007,0
1520818457226,1446463530110,1,12879,2
1520819084179,1446463530110,1,17406,3
1520820328905,1446463530110,3,8228,3
1521243916562,1446463530110,3,14990,2
1521771006472,1446463530110,3,31121,2
1527438733004,1446463530110,1,11878,2
1527439350208,1446463530110,3,8480,3
1527901510129,1446463530110,3,14983,2
1528596610588,1446463530110,3,10216,2
1541067872656,1446463530110,3,12846,2
1520134507270,1446463530112,4,6523,0
1520992850107,1446463530112,3,3987,2
1527380235245,1446463530112,3,8122,2
1520134631168,1446463530113,4,3177,0
1520472221672,1446463530113,3,3187,2
1521384597597,1446463530113,3,4086,2
1527471584228,1446463530113,3,4169,2
1520219693153,1446463530115,4,1971,0
1520991410312,1446463530115,3,12710,2
1527356003451,1446463530115,3,16657,2
1520219921607,1446463530116,3,7815,0
1520220436760,1446463530116,4,5171,1
1520819426348,1446463530116,3,9513,2
1522847841430,1446463530116,3,14812,2
1527643026076,1446463530116,3,8098,2
1520219732612,1446463530118,3,39450,0
1520220353713,1446463530118,4,6626,1
1520472395652,1446463530118,3,10629,2
1521248504570,1446463530118,3,8740,2
1527601483611,1446463530118,3,6180,2
1520219936036,1446463530119,3,14423,0
1520220431582,1446463530119,4,7508,1
1520991381797,1446463530119,3,11468,2
1527372298940,1446463530119,1,7229,2
1527379791929,1446463530119,1,16546,3
1527389066145,1446463530119,1,10167,3
1527389769403,1446463530119,1,11994,3
1527433139075,1446463530119,3,7759,3
1527773765666,1446463530119,3,10512,2
1528253566904,1446463530119,3,60000,2
1529371971089,1446463530119,3,9282,2
1520219738228,1446463530121,3,5609,0
1520220378075,1446463530121,4,3654,1
1520820941784,1446463530121,3,3195,2
1522839017865,1446463530121,3,9572,2
1527643028083,1446463530121,3,2001,2
1520219939635,1446463530122,3,3592,0
1520220424067,1446463530122,4,3551,1
1520993787967,1446463530122,3,3571,2
1527380019332,1446463530122,3,7651,2
1520219742197,1446463530124,3,3959,0
1520220374412,1446463530124,4,11277,1
1520472275449,1446463530124,3,4233,2
1521243973337,1446463530124,3,47758,2
1527389709130,1446463530124,3,13752,2
1520219984698,1446463530125,3,45056,0
1520220488894,1446463530125,4,17035,1
1521116161806,1446463530125,3,11549,2
1522867586833,1446463530125,3,11757,2
1527643005341,1446463530125,3,8884,2
1520219757717,1446463530127,3,15512,0
1520220363125,1446463530127,4,4990,1
1520819314325,1446463530127,3,16630,2
1521853135162,1446463530127,3,4227,2
1527604540473,1446463530127,3,10608,2
1520220000072,1446463530128,3,15367,0
1520220450440,1446463530128,4,10049,1
1521116492445,1446463530128,3,14546,2
1527470444203,1446463530128,1,13768,2
1527471295047,1446463530128,3,9047,3
1527901355575,1446463530128,3,8078,2
1528412924215,1446463530128,3,11256,2
1529246922748,1446463530128,3,8304,2
1567513323307,1446463530128,3,23073,2
1520219801430,1446463530130,3,43705,0
1520220402814,1446463530130,4,2750,1
1521116405831,1446463530130,3,8074,2
1527433293696,1446463530130,3,3841,2
1520220003321,1446463530131,3,3226,0
1520220440383,1446463530131,4,3616,1
1520819163536,1446463530131,3,14888,2
1522839444950,1446463530131,3,25646,2
1527642983077,1446463530131,3,3153,2
1520219811353,1446463530133,3,9911,0
1520220397497,1446463530133,4,3313,1
1520821163634,1446463530133,3,15098,2
1522848239002,1446463530133,3,7299,2
1527643017972,1446463530133,3,6338,2
1520220024813,1446463530134,3,21486,0
1520220461765,1446463530134,4,11318,1
1520472722264,1446463530134,3,11873,2
1521248798128,1446463530134,3,22360,2
1527524754113,1446463530134,3,12300,2
1520219821841,1446463530136,3,10480,0
1520220394176,1446463530136,4,5987,1
1521116461467,1446463530136,3,4571,2
1527469268240,1446463530136,3,48578,2
1520220035481,1446463530137,3,10662,0
1520220554041,1446463530137,4,60000,1
1520818133958,1446463530137,1,23024,2
1520818937663,1446463530137,1,10917,3
1520820309740,1446463530137,3,34900,3
1521243895947,1446463530137,3,15469,2
1521853301608,1446463530137,3,40942,2
1527524871392,1446463530137,3,12233,2
1520219826220,1446463530139,3,4373,0
1520220384623,1446463530139,4,3073,1
1520991370323,1446463530139,3,11773,2
1522862319762,1446463530139,3,4084,2
1527642894917,1446463530139,3,1886,2
1520220042215,1446463530140,3,6726,0
1520220640813,1446463530140,4,2207,1
1521116532273,1446463530140,3,2463,2
1527433213102,1446463530140,3,3128,2
1520219850567,1446463530142,3,24342,0
1520220388183,1446463530142,4,3552,1
1520992816638,1446463530142,3,13472,2
1522862820255,1446463530142,3,8342,2
1527642966900,1446463530142,3,4892,2
1520220054777,1446463530143,3,12553,0
1520220568779,1446463530143,4,8932,1
1520818364776,1446463530143,1,9179,2
1520819002363,1446463530143,3,15016,3
1521243818754,1446463530143,3,7917,2
1521772080196,1446463530143,3,17815,2
1527438791638,1446463530143,3,7802,2
1520219897089,1446463530145,3,38621,0
1520220400056,1446463530145,4,2550,1
1520472119862,1446463530145,3,3822,2
1521244141953,1446463530145,3,7824,2
1527439300630,1446463530145,3,7749,2
1520220062192,1446463530146,3,7407,0
1520220471852,1446463530146,4,10081,1
1520818444340,1446463530146,3,11190,2
1521685166514,1446463530146,3,7069,2
1527528999439,1446463530146,3,7893,2
1520219905375,1446463530148,3,8279,0
1520220420508,1446463530148,4,2572,1
1520991258641,1446463530148,3,15736,2
1522924927174,1446463530148,3,2421,2
1527773531013,1446463530148,3,4266,2
1520220065751,1446463530149,3,3550,0
1520220651119,1446463530149,4,5197,1
1520818330138,1446463530149,3,4250,2
1521852731176,1446463530149,3,3658,2
1527528831093,1446463530149,3,3924,2
1520219913785,1446463530151,3,8404,0
1520220408230,1446463530151,4,5408,1
1520820891698,1446463530151,3,14125,2
1522839522312,1446463530151,3,28623,2
1527642779031,1446463530151,3,8986,2
1520296585406,1446463530152,4,17854,0
1521115932234,1446463530152,1,18740,2
1521116553322,1446463530152,3,21042,3
1521330168451,1446463530152,1,14293,2
1521330793581,1446463530152,1,22027,3
1521331534200,1446463530152,3,11049,3
1521384502348,1446463530152,3,17163,2
1521684930786,1446463530152,3,17250,2
1527355892689,1446463530152,1,23061,2
1527371626657,1446463530152,1,59008,3
1527372363251,1446463530152,3,18625,3
1527773407207,1446463530152,3,20203,2
1528413010603,1446463530152,3,24248,2
1529446743268,1446463530152,3,14131,2
1567513461274,1446463530152,3,26353,2
1520296600822,1446463530154,4,15397,0
1521384384891,1446463530154,3,6949,2
1527524820591,1446463530154,3,41186,2
1520296745227,1446463530155,4,8394,0
1520819532782,1446463530155,1,50582,2
1520820400314,1446463530155,3,32044,3
1521329468942,1446463530155,3,9564,2
1522839328246,1446463530155,3,28278,2
1527627851413,1446463530155,3,8654,2
1520296607858,1446463530157,4,7031,0
1521116073102,1446463530157,3,7398,2
1522867952104,1446463530157,3,9276,2
1527725749916,1446463530157,3,5042,2
1520296748540,1446463530158,4,3305,0
1520819393385,1446463530158,3,5358,2
1521684937865,1446463530158,3,7072,2
1527601299871,1446463530158,3,2840,2
1520296625653,1446463530160,4,17789,0
1520994811791,1446463530160,1,10672,2
1521115738304,1446463530160,3,7287,3
1521458005892,1446463530160,3,60000,2
1521852378881,1446463530160,3,6144,2
1522861880291,1446463530160,3,10479,2
1527724883695,1446463530160,3,5850,2
1520296759138,1446463530161,4,10586,0
1521243110277,1446463530161,1,10812,2
1521243741612,1446463530161,3,12612,3
1521384572452,1446463530161,3,12358,2
1521771369022,1446463530161,1,14154,2
1521772045279,1446463530161,3,10979,3
1522602085451,1446463530161,1,11512,2
1522756872358,1446463530161,3,7963,3
1527439510285,1446463530161,3,11269,2
1520296633680,1446463530163,4,8021,0
1520994882461,1446463530163,3,7786,2
1522848375184,1446463530163,3,4608,2
1527628422738,1446463530163,3,4431,2
1520296769079,1446463530164,4,9934,0
1520819450558,1446463530164,1,7143,2
1520820368263,1446463530164,3,15987,3
1521329574870,1446463530164,3,7189,2
1521772276957,1446463530164,3,8726,2
1527439433266,1446463530164,1,6990,2
1527467776046,1446463530164,3,40143,3
1527901432178,1446463530164,3,8589,2
